address,nearest_station_distance,cbd_distance
10 CHAI CHEE RD,0.6826437237818569,9.460180091327082
185 BEDOK NTH RD,0.6227732963390065,10.98271541668963
111 LENGKONG TIGA,0.3823900158824525,7.998211651572333
220B BEDOK CTRL,0.5128653880120095,10.297729550737616
603 BEDOK RESERVOIR RD,0.7092564286839141,8.485836860217198
21 CHAI CHEE RD,0.8638531414380792,9.14783488697344
672 JLN DAMAI,0.32285785350530855,8.30663358162948
415 BEDOK NTH AVE 2,0.6312249007618587,10.117213885179083
763 BEDOK RESERVOIR VIEW,0.29466601799945885,10.920437832082145
805 CHAI CHEE RD,0.9299515842690893,8.988825855173593
723 BEDOK RESERVOIR RD,0.3659943723569781,10.42733935442272
722 BEDOK RESERVOIR RD,0.44765506823523143,10.338331615530858
219C BEDOK CTRL,0.40487036900799717,10.184487719223403
640 BEDOK RESERVOIR RD,0.5034632907926722,7.988654144386405
160 BEDOK STH AVE 3,0.8906471933611043,11.129098171998569
94C BEDOK NTH AVE 4,0.8256918758275589,11.53222272603059
22 SIN MING RD,0.7896294321170322,8.244713650866135
407 SIN MING AVE,0.14805968506427644,9.026789211912973
105 BISHAN ST 12,0.556527016633497,6.883515411081928
167 BISHAN ST 13,0.7869056283010316,7.116337960436513
111 BISHAN ST 12,0.41946234182741704,7.009008344557811
181 BISHAN ST 13,0.48096267428050316,7.230774110987878
166 BISHAN ST 13,0.729382310611369,7.21067051101074
109 BISHAN ST 12,0.4549298107588174,6.9742660582054405
115 BISHAN ST 12,0.33167277129940337,7.099835179807208
260 BISHAN ST 22,1.1165544693438356,8.455084789868467
275A BISHAN ST 24,0.8331384262703786,8.121966520034958
214 BISHAN ST 23,0.6952173349481013,8.167723833798703
182 BISHAN ST 13,0.45172187215615217,7.349903508639685
448 BRIGHT HILL DR,0.4726575777292298,8.554492687098417
402 SIN MING AVE,0.05911827954595823,8.988492360788147
128 BISHAN ST 12,0.5879837751332436,6.890826536317759
303 SHUNFU RD,0.15818633371397692,7.440625275952199
231 BISHAN ST 23,0.7573207012272473,8.158283603099438
134 BISHAN ST 12,0.7333996474786826,6.814976083803653
342 BT BATOK ST 34,0.5681889631772773,14.38487526622849
530 BT BATOK ST 51,0.28106616177300137,13.736320087166481
145 BT BATOK ST 11,0.6577326093895948,14.037443914154242
528 BT BATOK ST 51,0.23139571895427796,13.766975417931752
537 BT BATOK ST 52,0.4018145339766113,13.687031974876513
213 BT BATOK ST 21,0.4083756680641511,13.024181991661786
219 BT BATOK ST 21,0.6371981066549997,12.813644995896123
235 BT BATOK EAST AVE 5,0.7510680964030402,12.771852862859651
130 BT BATOK WEST AVE 6,0.46995555334453126,13.900150521475398
212 BT BATOK ST 21,0.3587754232221549,13.072724064386085
346 BT BATOK ST 34,0.4504394559542047,14.202325800964173
226 BT BATOK CTRL,0.40244222112815775,13.076392637156253
247 BT BATOK EAST AVE 5,0.8301214920469471,12.80040230124243
169 BT BATOK WEST AVE 8,0.9994615297381539,14.117536290764193
154 BT BATOK ST 11,0.6371223102588621,13.884494832147395
260 BT BATOK EAST AVE 4,1.0715823401541722,12.67878482708866
360 BT BATOK ST 31,0.3022139521962302,14.101393940968459
217 BT BATOK ST 21,0.6281491104886261,12.81026861112924
178 BT BATOK WEST AVE 8,0.8416798656029332,13.923164286804337
265 BT BATOK EAST AVE 4,1.1497089397245206,12.54408053674121
134 BT BATOK WEST AVE 6,0.6299843161241662,14.058250306766038
301 BT BATOK ST 31,0.3929546873897095,13.984165003567059
289E BT BATOK ST 25,1.1982255461192688,12.239985264005954
244 BT BATOK EAST AVE 5,0.8530890556785171,12.72957300684485
248 BT BATOK EAST AVE 5,0.79417890330039,12.855738229095886
290D BT BATOK EAST AVE 3,1.034393777755986,12.399167518344411
395 BT BATOK WEST AVE 5,0.858568546287852,14.320267953866468
642 BT BATOK CTRL,0.23793269298793246,13.22955096637837
185 BT BATOK WEST AVE 6,0.5563501987442179,13.749883994813663
106 BT BATOK CTRL,0.27930478454805807,13.60743897197018
210 BT BATOK ST 21,0.39746795947997887,13.186019167881163
386 BT BATOK WEST AVE 5,0.5985021655643483,14.129787808902162
394 BT BATOK WEST AVE 5,0.8743152996659146,14.29353629395092
190 BT BATOK WEST AVE 6,0.5636632187910329,13.554620211304027
206 BT BATOK ST 21,0.2633610440628402,13.309301725247447
211 BT BATOK ST 21,0.34875382644273556,13.177026859489605
391 BT BATOK WEST AVE 5,0.8120086383130496,14.24966929874252
205 BT BATOK ST 21,0.21430957431470127,13.289757269487525
193 BT BATOK WEST AVE 6,0.6632775709996185,13.745359469106395
624 BT BATOK CTRL,0.2567349868454742,13.576212986169994
290A BT BATOK ST 24,1.0130340698103737,12.427509976636312
141 BT BATOK ST 11,0.7235403948339963,14.113273395470223
120 BT BATOK CTRL,0.30535705014798636,13.726331845128737
289A BT BATOK ST 25,1.3179983913217521,12.135231459613864
10 JLN BT HO SWEE,0.15422655676726274,2.1210016685409485
2 JLN BT HO SWEE,0.2336006101750525,2.2058291110299684
45 TELOK BLANGAH DR,0.11894207870077347,4.8568439906479846
36 BEO CRES,0.25467601300584497,2.7535562509257945
20 TELOK BLANGAH CRES,1.197780608758972,3.3914401953660205
16 TAMAN HO SWEE,0.22617721929880563,2.2480462468488107
32 TELOK BLANGAH RISE,0.8609607447949624,3.5310465741585286
33 TELOK BLANGAH WAY,0.9792332163667812,3.406560939030086
142 JLN BT MERAH,1.0135193863639056,2.719622756025507
131 JLN BT MERAH,0.6625432284492322,2.6250781975195365
30 JLN KLINIK,0.19356366406219935,2.615466101442225
63 TELOK BLANGAH HTS,0.477040515057414,4.621569399063596
61 TELOK BLANGAH HTS,0.6092930945503232,4.484889279437595
116 BT MERAH VIEW,0.6660767340910785,3.329060406841791
44 TELOK BLANGAH DR,0.10570535004768912,4.771035703111246
24 BEO CRES,0.2920146464873034,2.603563072687416
78 INDUS RD,0.578424066431823,2.786342671873204
55 TELOK BLANGAH DR,0.44875217787554716,4.514035139494855
130 BT MERAH VIEW,0.382090475496542,3.0132173584198627
122 BT MERAH LANE 1,0.9236677986540869,5.260314751283754
80C TELOK BLANGAH ST 31,0.41873998856517686,5.057291280682345
50 MOH GUAN TER,0.40969436890936417,2.327420740815115
47 MOH GUAN TER,0.45417183751866386,2.2676383427158653
54 HAVELOCK RD,0.4082099595345062,2.537384672336753
101 HENDERSON CRES,0.5561698247870639,3.396867946641445
23 TELOK BLANGAH CRES,1.191299337107365,3.5197555561576843
106 HENDERSON CRES,0.6190305055643088,3.2943265640462727
115 BT PURMEI RD,1.196669077461586,2.894255709709094
108 BT PURMEI RD,0.9831400802163626,3.141563980571809
129 KIM TIAN RD,0.5722784390233744,2.5346343806080753
106B DEPOT RD,1.1110706173353062,4.5421764244293605
38 JLN RUMAH TINGGI,0.7681982546877286,4.675704313355475
3 DELTA AVE,0.6223458585627825,2.81121651720762
134 JLN BT MERAH,0.8103834271757584,2.7040292175024105
80A TELOK BLANGAH ST 31,0.46669555566772025,5.122807342035362
27A JLN MEMBINA,0.5395126197400851,3.0007245201611283
75A REDHILL RD,0.23959029013570124,4.046172905473285
77A REDHILL RD,0.1570025714632858,3.8169689409617957
57 HAVELOCK RD,0.46257098595661916,2.6437189327339032
48 LENGKOK BAHRU,0.6936785932356243,4.515675075464136
35 JLN RUMAH TINGGI,0.7932603376515558,4.757480018690872
46 LENGKOK BAHRU,0.5310979510602261,4.320861398499682
67 TELOK BLANGAH DR,0.4372430206731889,4.7682103980520685
87 ZION RD,0.26306916231417365,2.218237711943425
1 DELTA AVE,0.6078271455638549,2.692475491229665
214 PETIR RD,1.290661084615613,13.209598329095497
123 PENDING RD,1.0268898797323767,13.734499880607988
249 BANGKIT RD,1.409361141991256,13.787119071762158
458 SEGAR RD,1.460720451933623,14.607949607033797
506 JELAPANG RD,1.1547498572254575,14.723140922047056
621 SENJA RD,0.7941277287952913,15.013248611004927
402 FAJAR RD,0.7412909039983654,14.153541054728121
419 FAJAR RD,1.0528892761273005,14.352068712621781
526 JELAPANG RD,0.826497236677507,14.794441506574715
623 SENJA RD,0.8099990641675641,15.080640895910433
128 PENDING RD,0.9086388327884344,13.672635222471904
204 PETIR RD,1.2119329592897137,13.063418287413333
473 SEGAR RD,1.5637927945730796,14.552115525808759
237 BT PANJANG RING RD,1.0140941226807656,13.819840404361951
539 BT PANJANG RING RD,0.4776789995323222,14.727355089506283
516 JELAPANG RD,1.1120919218395715,14.826298923307975
217 PETIR RD,1.1601723882206132,13.301114483945057
218 PETIR RD,1.1427361126646005,13.259541220140608
517 JELAPANG RD,1.1574725904379897,14.90872349663241
652 SENJA LINK,0.9737420343596261,15.06178930803304
624 SENJA RD,0.80589602124156,15.106216548689195
629 SENJA RD,0.8736161470006771,15.318808614704645
455 SEGAR RD,1.3839417092582227,14.558602376261907
176 LOMPANG RD,0.4839198242654231,14.225894287611872
418 FAJAR RD,1.0068199513756977,14.437033985840444
484 SEGAR RD,1.5540680000482954,14.584234602997022
140 PETIR RD,0.8072600707617716,13.68824356153119
152 GANGSA RD,0.6236721864165705,13.893607566835202
537 BT PANJANG RING RD,0.5538222968306658,14.801033288078113
401 FAJAR RD,0.8182539023647225,14.126250810463072
242 BT PANJANG RING RD,1.1509783331947714,13.862813400164502
613 BT PANJANG RING RD,0.599217483318556,14.93454798745934
654 SENJA RD,1.0287367542683374,15.066800628421989
536 JELAPANG RD,0.631206031228419,14.795803867147697
154 GANGSA RD,0.5610918833730806,13.922745720208939
174 LOMPANG RD,0.546823968670415,14.275229241714303
177 LOMPANG RD,0.45165214640483825,14.359525328526798
606 SENJA RD,0.25507187887486465,14.71724452242256
650 SENJA LINK,0.9012613100098538,15.05500687066114
228 PENDING RD,0.95024724232063,13.527012447203898
151 PETIR RD,0.5558307904940184,14.030092064376039
4 TOH YI DR,0.33076696438915254,10.470732369547576
5 FARRER RD,0.09829047435984217,6.092717631096487
15 TOH YI DR,0.4672556056048549,10.750940519266004
9 JLN KUKOH,0.5933177529973465,1.455630161615697
640 ROWELL RD,0.2599307902238402,2.617031911320101
264 WATERLOO ST,0.21491609580131585,1.6575319954033703
32 NEW MKT RD,0.11685378323416162,0.9988216464467191
5 TG PAGAR PLAZA,0.30436937394043734,1.2854252700850366
271 QUEEN ST,0.19769063640757864,1.8898932090959257
232 BAIN ST,0.2979457339526372,1.43067641224219
1C CANTONMENT RD,0.3536620693155465,1.3178855554843465
1F CANTONMENT RD,0.4585680439120498,1.4568500707907013
1B CANTONMENT RD,0.3054247343221479,1.3210187894233207
111 TECK WHYE LANE,1.0558364316502815,15.187940137768155
114 TECK WHYE LANE,1.037892131691652,15.348918009060217
460 CHOA CHU KANG AVE 4,1.3361383318691704,16.616953192184358
121 TECK WHYE LANE,1.0114195039912963,15.382119109749338
404 CHOA CHU KANG AVE 3,0.8426229783227406,16.44880295093455
692B CHOA CHU KANG CRES,0.5631180034532419,17.080608997641768
115 TECK WHYE LANE,1.0411384021457333,15.343156178114302
422 CHOA CHU KANG AVE 4,0.5131092334156236,16.430652138134878
680 CHOA CHU KANG CRES,0.692787599093388,17.760236005893727
771 CHOA CHU KANG ST 54,0.4210409591361638,16.700962075187782
229 CHOA CHU KANG CTRL,0.5687522915901051,15.864887904717031
237 CHOA CHU KANG CTRL,0.7888269693239588,15.617028562386068
157 JLN TECK WHYE,0.5286746720932224,14.916736086719718
416 CHOA CHU KANG AVE 4,0.3394774541523293,16.418016383512384
414 CHOA CHU KANG AVE 4,0.4266221499212829,16.316940499282158
239 CHOA CHU KANG CTRL,0.7465121867039213,15.677553321493596
423 CHOA CHU KANG AVE 4,0.5844188533858532,16.467355205706276
621 CHOA CHU KANG ST 62,0.1805460735315545,17.25967374989077
657 CHOA CHU KANG CRES,0.4242544125559747,17.170579928768774
418 CHOA CHU KANG AVE 4,0.4723786669824487,16.406462089775534
608 CHOA CHU KANG ST 62,0.32379110110945264,17.396758610709917
412 CHOA CHU KANG AVE 3,0.45279111467751815,16.27941621482214
635 CHOA CHU KANG NTH 6,0.2449880081459695,16.93452974540356
353 CHOA CHU KANG CTRL,0.3746853532895043,16.219903544900404
453 CHOA CHU KANG AVE 4,1.2105964262669275,16.777388110990685
689A CHOA CHU KANG DR,0.6875874260833151,17.352292730731662
692A CHOA CHU KANG CRES,0.5226141680597093,17.04875915064432
689B CHOA CHU KANG DR,0.6768840556275415,17.402635442059953
760 CHOA CHU KANG NTH 5,0.5014772087041491,16.756527511767057
544 CHOA CHU KANG ST 52,0.5866602909733926,17.083224399034354
690A CHOA CHU KANG CRES,0.742233774719948,17.2466338367907
474 CHOA CHU KANG AVE 3,1.0000629368559801,16.371940456902667
248 CHOA CHU KANG AVE 2,0.7278706654664514,15.777845422870966
626 CHOA CHU KANG ST 62,0.1906844283457925,17.291353381241798
789 CHOA CHU KANG NTH 6,0.2688104192800353,16.84417876665679
671 CHOA CHU KANG CRES,0.5623850433605789,17.482541083033695
296B CHOA CHU KANG AVE 2,0.9988836610910081,15.990610836114223
604 CHOA CHU KANG ST 62,0.31183833420942086,17.37088451868685
663 CHOA CHU KANG CRES,0.6214906620082397,17.233535992258865
101 TECK WHYE LANE,0.8203353487038011,15.01694433329254
715 CLEMENTI WEST ST 2,1.3783127557510133,10.173855065252415
702 WEST COAST RD,0.9836599317865343,10.362833148848901
607 CLEMENTI WEST ST 1,1.24550120100757,9.559666091454114
374 CLEMENTI AVE 4,0.4883704599725141,10.165612678895195
346 CLEMENTI AVE 5,0.5805023408077264,9.760750883230825
109 CLEMENTI ST 11,0.9635101393727287,9.922068808047975
339 CLEMENTI AVE 5,0.6696193822448697,9.968213415493418
351 CLEMENTI AVE 2,0.6308367457048364,9.60922226633389
334 CLEMENTI AVE 2,0.360397389106989,9.855005160956484
305 CLEMENTI AVE 4,0.7776254224631006,10.393385384999226
364 CLEMENTI AVE 2,0.49747755647108627,9.71740810440206
371 CLEMENTI AVE 4,0.6936308084861335,10.103139666472417
449 CLEMENTI AVE 3,0.2075670831957671,10.145703189023521
418 CLEMENTI AVE 1,0.7667619101899519,9.507452039905319
730 CLEMENTI WEST ST 2,1.1724475521547089,10.085332954373362
716 CLEMENTI WEST ST 2,1.4863606680532226,10.02302755738201
709 CLEMENTI WEST ST 2,1.1443836736951112,10.22045054207048
611 CLEMENTI WEST ST 1,1.3310490989465316,9.370201126587975
348 CLEMENTI AVE 5,0.6606124087035022,9.664008338313431
411 C'WEALTH AVE WEST,0.6776248728860005,9.577065676016504
324 CLEMENTI AVE 5,0.09617207111093179,10.101212673488146
307 CLEMENTI AVE 4,0.7320909584513454,10.253389775760539
461 CLEMENTI AVE 3,0.46643286874461726,9.920329506099053
723 CLEMENTI WEST ST 2,1.350556498599398,10.01290988358577
724 CLEMENTI WEST ST 2,1.2956911671073341,10.030803162498339
46 CIRCUIT RD,0.3213974629430656,6.051667940940292
43 CIRCUIT RD,0.2591284944926918,6.044698396426346
30 BALAM RD,0.4551043663493565,6.434218960940216
21 BALAM RD,0.4658498639812949,6.556156932113879
22 BALAM RD,0.4771905620766114,6.520281195769248
47 CIRCUIT RD,0.2992466740937889,5.994835449627036
67 CIRCUIT RD,0.15617309842360835,6.160839101494219
82 MACPHERSON LANE,0.44245913638090056,6.56460114240482
37 CIRCUIT RD,0.3861620217102965,6.2567532738007365
24 BALAM RD,0.4911467951849417,6.503238615660679
65 CIRCUIT RD,0.27121739266371053,6.240323798132106
49 CIRCUIT RD,0.32655280337829345,5.933173638031479
24 EUNOS CRES,0.45539237610848704,7.170775454201807
302 UBI AVE 1,0.19670678692175797,7.50804067088182
4 HAIG RD,0.7920538383776422,5.959438597558759
95 OLD AIRPORT RD,0.19155614053920023,4.816949132004689
36 CIRCUIT RD,0.41417545079674595,6.361918308246602
10 HAIG RD,0.4791252423245326,6.002462465098021
128 GEYLANG EAST AVE 1,0.5147186957293378,5.543008259298509
33 EUNOS CRES,0.2727648878759629,6.794408536972378
344 UBI AVE 1,0.4061930893639965,7.132559476135854
40 SIMS DR,0.67642494760093,4.627045338809454
54 PIPIT RD,0.3183195598801158,5.970226438948151
42 SIMS DR,0.6818536388629551,4.560744489021996
42 CIRCUIT RD,0.3321397899018342,6.13605964822816
120 GEYLANG EAST CTRL,0.2850482178666239,5.29729631248485
5 HAIG RD,0.7071312459461402,5.931807744580102
134 GEYLANG EAST AVE 1,0.3483705807724139,5.225552792566084
411 EUNOS RD 5,0.4157426179553515,6.589562230101813
30 CASSIA CRES,0.3714399982464883,4.5255727585762875
986A BUANGKOK CRES,1.484346055174427,11.321139556774016
22 HOUGANG AVE 3,0.7544698769045255,9.912119227128201
644 HOUGANG AVE 8,1.2361757816554355,10.25821725489513
24 HOUGANG AVE 3,0.643543523106482,10.113968278065995
108 HOUGANG AVE 1,0.9952249199185764,8.758456693040019
619 HOUGANG AVE 8,0.97809881909223,10.183358091462956
623 HOUGANG AVE 8,1.121313963061806,10.200200219146748
311 HOUGANG AVE 5,0.6832196918957048,10.270287305430804
501 HOUGANG AVE 8,0.6556798895823601,10.525640779471143
698 HOUGANG ST 61,0.7385060524948093,10.852337700549581
307 HOUGANG AVE 5,0.5922277040251518,10.375944541028602
21 HOUGANG AVE 3,0.3078740930103949,9.273628595247429
322 HOUGANG AVE 5,0.6918994828462108,10.52258591576309
308 HOUGANG AVE 5,0.6239455441331807,10.429526219140715
154 HOUGANG ST 11,0.784214391261489,8.215218780202367
339 HOUGANG AVE 7,0.7025639210868615,10.89313073258944
681 HOUGANG AVE 8,0.7764586181495684,10.598941831146055
314 HOUGANG AVE 5,0.7540546427995665,10.148536953435945
336 HOUGANG AVE 7,0.6995984880595675,10.810906918172156
321 HOUGANG AVE 5,0.8043382564792048,10.593066240031348
602 HOUGANG AVE 4,0.6072652334444061,10.457152445544919
709 HOUGANG AVE 2,0.6709345262204522,10.080376586110901
674 HOUGANG AVE 8,0.8653686969094304,10.462323113509074
165 HOUGANG AVE 1,1.1445791035128257,8.389456796639319
332 HOUGANG AVE 5,0.6846103360622685,10.695039059898134
135 LOR AH SOO,1.0930333152512763,8.288677845732696
419 HOUGANG AVE 8,0.6028516163530634,11.309385488695044
938 HOUGANG ST 92,1.4507422637870127,10.504812181839368
435 HOUGANG AVE 8,0.596403033116365,11.39351997797624
699B HOUGANG ST 52,0.7550103807473072,11.077823641326567
155 HOUGANG ST 11,0.8154477358499783,8.266534140262658
445 HOUGANG AVE 8,0.4363420479884549,11.586535266905557
617 HOUGANG AVE 8,0.9763721101959295,10.131106926596557
411 HOUGANG AVE 10,0.4508929245313633,11.128497935297842
448 HOUGANG AVE 10,0.47303530987709413,11.623536518077996
142 LOR AH SOO,0.8313373779181588,8.4203380509297
557 HOUGANG ST 51,0.44096535765509287,11.502445807228606
465 UPP SERANGOON RD,0.5194832877831941,10.996231381610205
835 HOUGANG CTRL,0.2840978872097771,10.502688094598076
922 HOUGANG ST 91,1.1354222499610336,10.85868971839228
912 HOUGANG ST 91,1.123203423482797,11.09968377445964
971 HOUGANG ST 91,1.5791640366888193,10.924518973810857
941 HOUGANG ST 92,1.4884616754162106,10.411538376979657
984D BUANGKOK LINK,1.3537495555087735,11.406050654115916
978D BUANGKOK CRES,1.5562666161284635,11.107731250904186
572 HOUGANG ST 51,0.8088706369022137,11.208253498045542
915 HOUGANG ST 91,1.2030705493357905,10.986402619573102
570 HOUGANG ST 51,0.7800293022795227,11.20186108668227
919 HOUGANG AVE 4,1.0567825093791001,10.841781895928554
610 HOUGANG AVE 8,0.8137986888758936,10.288297749834387
958 HOUGANG ST 91,1.522867955324913,10.763815104207383
929 HOUGANG ST 91,1.3195654195262123,10.75116251886775
456 HOUGANG AVE 10,0.6824042459274254,11.44126916503348
171 HOUGANG AVE 1,1.1041745608847915,8.549384137079658
136 LOR AH SOO,1.0478112178114336,8.252836824148796
466 HOUGANG AVE 8,0.5319475638019302,11.05631050189182
372 HOUGANG ST 31,0.676705492780995,9.782634297380666
461 HOUGANG AVE 10,0.29710864000028897,10.959490582250906
940 HOUGANG ST 92,1.421981875277339,10.42278103767283
538 HOUGANG ST 52,0.6417300940640216,11.278779313865796
628 HOUGANG AVE 8,1.1596088007944356,10.030882806758605
407 HOUGANG AVE 10,0.4105880788379901,11.03357848155119
705 HOUGANG AVE 2,0.7045574479161779,9.945421207703998
410 PANDAN GDNS,1.6735372717635961,12.197645049057922
37 TEBAN GDNS RD,1.4052616693653461,12.7550393078648
247 JURONG EAST ST 24,0.7138339395222072,14.06123714386436
250 JURONG EAST ST 24,0.821101843998748,13.998111596489753
231 JURONG EAST ST 21,0.6268847402470715,14.1060215340195
330 JURONG EAST AVE 1,0.9556557962324951,15.387923140282897
264 JURONG EAST ST 24,1.0201495778857483,13.895279882549213
411 PANDAN GDNS,1.6457869655219088,12.27626372802979
253 JURONG EAST ST 24,0.4748470798587484,14.34029659406409
207 JURONG EAST ST 21,0.5270283480057738,13.51499303152325
115 JURONG EAST ST 13,0.43066748213992906,14.299735539882901
101 JURONG EAST ST 13,0.5790910336921921,13.83728857008229
211 JURONG EAST ST 21,0.6521997414762416,13.766231389800442
339 JURONG EAST AVE 1,0.8070691440029679,15.186784271637286
62 TEBAN GDNS RD,1.3468921400815663,13.176423260921606
311 JURONG EAST ST 32,0.5908660001704371,14.985832056467556
112 JURONG EAST ST 13,0.500880148589447,14.239570541280058
283 TOH GUAN RD,0.8464582881354179,13.116740552387482
